date,temp_max,temp_min,precipitation,city
2021-04-02,25.0,10.9,0.0,Milan
2021-04-03,19.0,9.8,0.7,Milan
2021-04-04,15.5,8.9,0.0,Milan
2021-04-05,17.5,5.6,0.0,Milan
2021-04-06,14.4,2.2,4.7,Milan
2021-04-07,11.0,1.8,0.0,Milan
2021-04-08,15.2,0.6,0.0,Milan
2021-04-09,13.8,4.9,0.0,Milan
2021-04-10,15.6,7.1,3.3,Milan
2021-04-11,11.4,9.2,16.8,Milan
2021-04-12,12.1,8.2,13.6,Milan
2021-04-13,15.1,6.3,0.4,Milan
2021-04-14,13.1,2.8,0.3,Milan
2021-04-15,10.2,4.8,2.8,Milan
2021-04-16,13.1,3.8,0.1,Milan
2021-04-17,13.9,2.0,0.1,Milan
2021-04-18,14.4,6.7,0.9,Milan
2021-04-19,15.2,6.2,0.2,Milan
2021-04-20,18.7,5.2,0.1,Milan
2021-04-21,17.4,7.7,0.1,Milan
2021-04-22,18.8,8.4,0.1,Milan
2021-04-23,19.5,8.9,0.5,Milan
2021-04-24,21.4,10.1,0.0,Milan
2021-04-25,23.8,9.8,0.0,Milan
2021-04-26,16.2,10.9,5.2,Milan
2021-04-27,14.4,9.9,3.8,Milan
2021-04-28,17.0,11.0,0.7,Milan
2021-04-29,17.0,11.9,14.8,Milan
2021-04-30,18.5,11.4,11.9,Milan
2021-05-01,18.3,11.5,17.4,Milan
2021-05-02,20.8,11.0,4.5,Milan
2021-05-03,17.7,9.6,0.1,Milan
2021-05-04,19.5,7.8,0.1,Milan
2021-05-05,19.5,8.4,0.8,Milan
2021-05-06,18.5,10.1,2.5,Milan
2021-05-07,23.6,12.4,2.4,Milan
2021-05-08,19.4,9.8,0.1,Milan
2021-05-09,21.5,11.1,0.0,Milan
2021-05-10,21.2,11.9,0.6,Milan
2021-05-11,16.9,11.9,14.8,Milan
2021-05-12,22.1,10.4,2.9,Milan
2021-05-13,21.9,11.3,1.4,Milan
2021-05-14,18.5,8.6,5.1,Milan
2021-05-15,17.1,8.9,0.4,Milan
2021-05-16,18.1,11.3,3.6,Milan
2021-05-17,21.7,12.1,4.7,Milan
2021-05-18,22.8,9.9,1.1,Milan
2021-05-19,21.0,11.1,0.0,Milan
2021-05-20,22.7,8.6,0.0,Milan
2021-05-21,21.5,10.6,4.5,Milan
2021-05-22,19.4,12.8,7.6,Milan
2021-05-23,22.9,13.0,0.7,Milan
2021-05-24,15.7,11.6,16.0,Milan
2021-05-25,22.1,10.1,0.0,Milan
2021-05-26,21.5,9.7,0.0,Milan
2021-05-27,24.1,11.5,0.0,Milan
2021-05-28,24.2,12.9,0.0,Milan
2021-05-29,24.6,14.8,0.8,Milan
2021-05-30,23.1,15.1,0.2,Milan
2021-05-31,22.7,15.9,0.0,Milan
2021-06-01,24.6,14.1,0.0,Milan
2021-06-02,24.5,16.3,0.0,Milan
2021-06-03,27.8,16.7,0.0,Milan
2021-06-04,29.0,16.5,0.0,Milan
2021-06-05,27.4,17.2,10.7,Milan
2021-06-06,27.8,15.5,0.6,Milan
2021-06-07,25.5,17.2,0.5,Milan
2021-06-08,26.2,18.2,1.0,Milan
2021-06-09,27.8,16.3,0.0,Milan
2021-06-10,27.8,16.5,0.6,Milan
2021-06-11,28.6,19.0,4.4,Milan
2021-06-12,31.5,17.4,0.0,Milan
2021-06-13,34.2,19.8,0.0,Milan
2021-06-14,31.0,21.1,0.0,Milan
2021-06-15,29.1,21.5,0.0,Milan
2021-06-16,29.2,20.2,0.0,Milan
2021-06-17,30.6,21.2,1.8,Milan
2021-06-18,32.3,21.7,0.0,Milan
2021-06-19,32.5,21.5,0.0,Milan
2021-06-20,31.2,21.0,0.4,Milan
2021-06-21,31.3,21.2,0.2,Milan
2021-06-22,30.0,21.4,0.4,Milan
2021-06-23,29.6,18.5,1.6,Milan
2021-06-24,30.6,17.1,0.0,Milan
2021-06-25,29.4,16.9,0.0,Milan
2021-06-26,29.5,18.1,0.0,Milan
2021-06-27,31.1,19.4,0.0,Milan
2021-06-28,33.3,21.9,0.0,Milan
2021-06-29,30.1,21.2,0.6,Milan
2021-06-30,29.9,18.6,1.3,Milan
2021-07-01,31.0,19.1,0.0,Milan
2021-07-02,30.4,19.2,0.0,Milan
2021-07-03,29.4,20.5,3.7,Milan
2021-07-04,25.0,18.2,15.3,Milan
2021-07-05,28.6,16.1,0.0,Milan
2021-07-06,29.2,18.8,0.0,Milan
2021-07-07,30.5,19.7,0.2,Milan
2021-07-08,27.2,17.7,12.7,Milan
2021-07-09,28.0,16.4,0.2,Milan
2021-07-10,28.9,15.6,1.6,Milan
2021-07-11,29.0,17.9,1.1,Milan
2021-07-12,29.2,19.1,0.0,Milan
2021-07-13,25.5,17.0,20.6,Milan
2021-07-14,23.7,14.6,3.4,Milan
2021-07-15,24.5,18.0,0.4,Milan
2021-07-16,25.4,16.5,0.2,Milan
2021-07-17,31.2,17.7,0.0,Milan
2021-07-18,31.0,18.7,0.0,Milan
2021-07-19,31.5,20.5,0.0,Milan
2021-07-20,31.8,21.0,0.0,Milan
2021-07-21,31.5,20.6,0.0,Milan
2021-07-22,30.8,21.4,4.2,Milan
2021-07-23,31.2,21.2,0.6,Milan
2021-07-24,31.0,22.2,0.0,Milan
2021-07-25,25.9,19.9,24.6,Milan
2021-07-26,25.5,19.1,41.2,Milan
2021-07-27,25.0,19.1,17.6,Milan
2021-07-28,27.0,19.9,3.2,Milan
2021-07-29,28.8,19.5,0.0,Milan
2021-07-30,28.1,20.1,0.0,Milan
2021-07-31,26.7,19.4,20.5,Milan
2021-08-01,25.2,18.1,19.2,Milan
2021-08-02,26.0,16.8,2.2,Milan
2021-08-03,24.8,17.5,4.2,Milan
2021-08-04,22.2,18.2,30.9,Milan
2021-08-05,27.8,16.5,3.1,Milan
2021-08-06,27.8,16.5,0.0,Milan
2021-08-07,27.0,19.5,0.9,Milan
2021-08-08,26.4,18.1,14.8,Milan
2021-08-09,28.4,17.5,0.0,Milan
2021-08-10,29.2,17.5,0.0,Milan
2021-08-11,31.3,18.5,0.0,Milan
2021-08-12,32.4,22.4,0.0,Milan
2021-08-13,33.3,22.0,0.0,Milan
2021-08-14,34.2,22.9,0.0,Milan
2021-08-15,34.0,23.0,0.0,Milan
2021-08-16,33.0,22.1,0.1,Milan
2021-08-17,31.2,21.4,0.0,Milan
2021-08-18,28.4,20.1,0.1,Milan
2021-08-19,28.9,19.8,0.0,Milan
2021-08-20,30.0,20.1,0.0,Milan
2021-08-21,31.3,20.5,0.0,Milan
2021-08-22,31.2,19.9,0.8,Milan
2021-08-23,28.0,20.0,1.2,Milan
2021-08-24,27.1,18.8,0.9,Milan
2021-08-25,27.0,18.7,0.3,Milan
2021-08-26,29.6,17.0,0.0,Milan
2021-08-27,23.8,17.2,0.1,Milan
2021-08-28,24.9,17.1,1.4,Milan
2021-08-29,26.1,14.1,0.1,Milan
2021-08-30,26.6,15.8,0.0,Milan
2021-08-31,25.6,17.1,15.9,Milan
2021-09-01,26.7,15.4,0.0,Milan
2021-09-02,27.4,17.1,0.0,Milan
2021-09-03,26.9,17.6,0.0,Milan
2021-09-04,27.4,17.0,0.1,Milan
2021-09-05,28.1,17.4,0.1,Milan
2021-09-06,28.1,18.7,0.0,Milan
2021-09-07,28.2,17.8,0.0,Milan
2021-09-08,27.6,19.1,0.0,Milan
2021-09-09,27.5,17.5,0.0,Milan
2021-09-10,26.8,17.9,0.0,Milan
2021-09-11,28.1,18.9,0.1,Milan
2021-09-12,28.6,17.5,0.0,Milan
2021-09-13,30.0,16.2,0.0,Milan
2021-09-14,27.8,17.8,0.0,Milan
2021-09-15,26.8,19.2,0.4,Milan
2021-09-16,24.1,18.1,24.8,Milan
2021-09-17,25.9,16.3,2.4,Milan
2021-09-18,24.6,18.3,12.2,Milan
2021-09-19,21.0,13.9,15.4,Milan
2021-09-20,22.0,12.4,7.8,Milan
2021-09-21,21.5,15.1,2.0,Milan
2021-09-22,22.7,14.1,0.0,Milan
2021-09-23,22.4,13.4,0.0,Milan
2021-09-24,24.0,12.6,0.0,Milan
2021-09-25,23.1,14.6,0.0,Milan
2021-09-26,20.2,15.6,24.5,Milan
2021-09-27,22.5,15.2,0.0,Milan
2021-09-28,24.2,14.7,0.1,Milan
2021-09-29,24.2,15.3,4.1,Milan
2021-09-30,23.0,13.9,0.7,Milan
2021-10-01,21.0,14.6,0.0,Milan
2021-10-02,22.0,14.8,0.0,Milan
2021-10-03,20.4,15.5,5.5,Milan
2021-10-04,20.5,16.5,20.2,Milan
2021-10-05,20.3,14.6,29.4,Milan
2021-10-06,17.8,13.8,11.7,Milan
2021-10-07,21.0,12.4,0.0,Milan
2021-10-08,20.0,11.1,0.0,Milan
2021-10-09,17.2,11.6,0.0,Milan
2021-10-10,16.9,8.4,0.0,Milan
2021-10-11,18.6,6.2,0.0,Milan
2021-10-12,17.8,8.6,0.0,Milan
2021-10-13,19.3,7.5,0.2,Milan
2021-10-14,16.9,7.6,0.0,Milan
2021-10-15,16.8,5.5,0.0,Milan
2021-10-16,18.0,5.8,0.0,Milan
2021-10-17,18.3,6.1,0.0,Milan
2021-10-18,18.5,6.3,0.0,Milan
2021-10-19,18.0,7.7,0.0,Milan
2021-10-20,17.3,8.4,0.6,Milan
2021-10-21,17.1,12.0,1.0,Milan
2021-10-22,18.8,9.7,0.0,Milan
2021-10-23,17.7,9.1,0.3,Milan
2021-10-24,16.2,9.2,0.0,Milan
2021-10-25,13.1,5.9,0.6,Milan
2021-10-26,15.4,3.5,0.0,Milan
2021-10-27,17.6,4.9,0.0,Milan
2021-10-28,16.2,4.2,0.0,Milan
2021-10-29,15.7,5.3,0.0,Milan
2021-10-30,11.9,9.3,3.1,Milan
2021-10-31,12.2,9.9,0.8,Milan
2021-11-01,11.2,7.7,31.7,Milan
2021-11-02,14.4,5.3,0.0,Milan
2021-11-03,11.9,8.8,32.3,Milan
2021-11-04,13.8,3.3,10.5,Milan
2021-11-05,13.1,3.2,0.0,Milan
2021-11-06,13.6,1.9,0.0,Milan
2021-11-07,12.6,3.0,0.0,Milan
2021-11-08,11.0,3.8,13.9,Milan
2021-11-09,12.4,3.7,0.0,Milan
2021-11-10,12.4,7.9,0.2,Milan
2021-11-11,14.3,8.2,0.0,Milan
2021-11-12,14.2,7.3,0.0,Milan
2021-11-13,12.9,7.0,12.3,Milan
2021-11-14,11.7,9.4,15.7,Milan
2021-11-15,11.8,9.6,8.1,Milan
2021-11-16,11.8,6.3,1.7,Milan
2021-11-17,11.6,6.8,1.3,Milan
2021-11-18,12.1,6.7,0.0,Milan
2021-11-19,11.8,5.8,0.0,Milan
2021-11-20,9.2,3.5,0.0,Milan
2021-11-21,8.3,2.9,3.7,Milan
2021-11-22,9.9,6.7,12.6,Milan
2021-11-23,12.4,7.6,0.0,Milan
2021-11-24,10.4,2.5,0.0,Milan
2021-11-25,6.4,3.3,9.7,Milan
2021-11-26,9.1,3.7,0.0,Milan
2021-11-27,10.2,2.7,1.2,Milan
2021-11-28,7.8,2.6,10.4,Milan
2021-11-29,10.3,2.0,0.0,Milan
2021-11-30,9.1,0.2,0.0,Milan
2021-12-01,10.2,2.4,0.0,Milan
2021-12-02,8.6,1.2,0.3,Milan
2021-12-03,10.1,-1.0,0.4,Milan
2021-12-04,5.8,-1.0,0.0,Milan
2021-12-05,6.3,-1.4,0.0,Milan
2021-12-06,6.4,-1.9,0.0,Milan
2021-12-07,7.3,-3.2,0.7,Milan
2021-12-08,1.7,0.4,21.0,Milan
2021-12-09,8.1,-0.9,2.4,Milan
2021-12-10,2.0,-1.9,1.7,Milan
2021-12-11,10.9,-0.3,0.0,Milan
2021-12-12,8.3,-3.0,0.0,Milan
2021-12-13,8.4,-0.6,0.0,Milan
2021-12-14,6.9,-2.0,0.0,Milan
2021-12-15,5.8,-0.6,0.0,Milan
2021-12-16,4.4,-0.3,0.0,Milan
2021-12-17,4.8,-0.4,0.0,Milan
2021-12-18,2.8,0.2,0.0,Milan
2021-12-19,3.6,-0.9,0.0,Milan
2021-12-20,9.4,-0.8,0.0,Milan
2021-12-21,6.2,-0.9,0.0,Milan
2021-12-22,7.0,-0.1,0.0,Milan
2021-12-23,4.0,-0.6,0.0,Milan
2021-12-24,3.9,-1.5,0.0,Milan
2021-12-25,4.3,-1.4,2.3,Milan
2021-12-26,5.9,-0.4,0.0,Milan
2021-12-27,5.1,0.8,2.1,Milan
2021-12-28,7.9,2.7,0.3,Milan
2021-12-29,10.8,2.0,0.0,Milan
2021-12-30,6.4,2.0,0.0,Milan
2021-12-31,6.8,0.9,0.0,Milan
2022-01-01,8.8,1.5,0.0,Milan
2022-01-02,8.3,1.9,0.0,Milan
2022-01-03,8.9,5.7,0.0,Milan
2022-01-04,7.3,5.9,4.2,Milan
2022-01-05,8.4,5.8,4.9,Milan
2022-01-06,8.4,0.2,0.0,Milan
2022-01-07,5.9,-2.0,0.0,Milan
2022-01-08,4.2,-3.9,0.0,Milan
2022-01-09,5.2,-3.2,2.5,Milan
2022-01-10,4.2,-3.0,0.0,Milan
2022-01-11,6.6,-4.1,0.0,Milan
2022-01-12,6.7,-4.2,0.0,Milan
2022-01-13,7.2,-4.2,0.0,Milan
2022-01-14,7.6,-2.9,0.0,Milan
2022-01-15,9.1,-1.2,0.0,Milan
2022-01-16,8.7,-3.2,0.0,Milan
2022-01-17,13.9,0.8,0.0,Milan
2022-01-18,10.6,0.2,0.0,Milan
2022-01-19,7.9,-1.2,0.0,Milan
2022-01-20,7.8,0.1,1.6,Milan
2022-01-21,7.1,-2.1,0.0,Milan
2022-01-22,7.4,-2.5,0.0,Milan
2022-01-23,6.6,-1.9,0.0,Milan
2022-01-24,3.7,-2.8,0.0,Milan
2022-01-25,4.2,-1.2,0.0,Milan
2022-01-26,6.6,-1.5,0.0,Milan
2022-01-27,6.0,-0.5,0.0,Milan
2022-01-28,14.9,-0.3,0.0,Milan
2022-01-29,9.4,-1.4,0.0,Milan
2022-01-30,14.2,1.6,0.0,Milan
2022-01-31,11.0,2.1,0.0,Milan
2022-02-01,13.0,4.5,0.0,Milan
2022-02-02,17.8,5.2,0.0,Milan
2022-02-03,11.8,3.0,0.0,Milan
2022-02-04,9.9,4.6,0.3,Milan
2022-02-05,10.4,1.8,0.0,Milan
2022-02-06,8.7,0.9,0.0,Milan
2022-02-07,12.9,1.5,0.0,Milan
2022-02-08,12.6,-1.6,0.0,Milan
2022-02-09,13.9,2.1,0.0,Milan
2022-02-10,12.6,4.6,0.0,Milan
2022-02-11,13.6,5.2,0.9,Milan
2022-02-12,10.6,1.2,0.0,Milan
2022-02-13,8.9,-0.9,0.0,Milan
2022-02-14,3.8,-0.9,6.1,Milan
2022-02-15,3.8,-3.2,14.3,Milan
2022-02-16,7.8,-1.5,0.0,Milan
2022-02-17,13.8,-0.1,0.0,Milan
2022-02-18,9.6,1.8,0.4,Milan
2022-02-19,12.6,5.7,0.9,Milan
2022-02-20,14.4,5.2,0.7,Milan
2022-02-21,15.4,5.3,0.3,Milan
2022-02-22,17.3,6.6,0.0,Milan
2022-02-23,15.2,1.6,0.0,Milan
2022-02-24,12.4,2.7,0.0,Milan
2022-02-25,16.3,1.5,0.0,Milan
2022-02-26,14.7,2.0,0.0,Milan
2022-02-27,11.1,-0.2,0.0,Milan
2022-02-28,11.8,-2.2,0.0,Milan
2022-03-01,9.8,0.9,0.0,Milan
2022-03-02,11.2,-2.7,0.0,Milan
2022-03-03,13.1,1.7,0.0,Milan
2022-03-04,12.5,2.5,0.0,Milan
2022-03-05,9.8,0.7,0.0,Milan
2022-03-06,9.3,-0.2,0.0,Milan
2022-03-07,10.1,-2.2,0.0,Milan
2022-03-08,8.8,-0.6,0.0,Milan
2022-03-09,11.7,-3.5,0.0,Milan
2022-03-10,13.7,-2.8,0.0,Milan
2022-03-11,11.1,2.7,0.0,Milan
2022-03-12,9.2,2.3,0.0,Milan
2022-03-13,9.6,-0.4,0.0,Milan
2022-03-14,11.4,5.5,0.2,Milan
2022-03-15,14.2,6.4,0.2,Milan
2022-03-16,16.4,8.1,0.0,Milan
2022-03-17,14.8,8.1,0.0,Milan
2022-03-18,14.9,6.8,0.0,Milan
2022-03-19,13.9,4.8,0.0,Milan
2022-03-20,14.2,2.0,0.0,Milan
2022-03-21,13.6,2.0,0.0,Milan
2022-03-22,14.4,0.9,0.0,Milan
2022-03-23,18.2,1.1,0.0,Milan
2022-03-24,20.3,1.1,0.0,Milan
2022-03-25,19.9,5.8,0.0,Milan
2022-03-26,20.5,2.8,0.0,Milan
2022-03-27,21.2,5.1,0.0,Milan
2022-03-28,21.0,4.3,0.0,Milan
2022-03-29,18.4,5.9,0.0,Milan
2022-03-30,12.6,8.9,2.2,Milan
2022-03-31,15.5,9.1,8.7,Milan
2022-04-01,14.4,7.3,16.7,Milan
2022-04-02,9.1,3.5,0.5,Milan
2022-04-03,9.9,1.9,3.3,Milan
2022-04-04,12.6,4.9,1.5,Milan
2022-04-05,17.3,1.6,0.0,Milan
2022-04-06,17.2,4.4,0.0,Milan
2022-04-07,20.6,6.1,0.0,Milan
2022-04-08,21.8,6.9,0.0,Milan
2022-04-09,18.0,6.4,0.0,Milan
2022-04-10,17.2,2.8,0.0,Milan
2022-04-11,17.3,3.5,0.0,Milan
2022-04-12,19.0,5.7,0.0,Milan
2022-04-13,20.5,7.8,0.2,Milan
2022-04-14,23.2,8.1,0.0,Milan
2022-04-15,24.8,8.8,0.0,Milan
2022-04-16,24.8,10.6,0.0,Milan
2022-04-17,17.9,9.1,0.0,Milan
2022-04-18,19.2,7.2,0.0,Milan
2022-04-19,21.2,6.6,0.0,Milan
2022-04-20,16.1,9.2,0.0,Milan
2022-04-21,15.6,10.9,0.0,Milan
2022-04-22,17.8,9.1,0.5,Milan
2022-04-23,17.5,11.1,17.4,Milan
2022-04-24,16.6,8.4,2.6,Milan
2022-04-25,19.6,8.1,4.9,Milan
2022-04-26,18.5,10.8,5.6,Milan
2022-04-27,21.5,9.5,0.0,Milan
2022-04-28,22.2,10.3,0.0,Milan
2022-04-29,22.0,11.6,0.0,Milan
2022-04-30,21.2,12.0,0.0,Milan
2022-05-01,22.0,10.1,0.0,Milan
2022-05-02,22.2,9.9,0.0,Milan
2022-05-03,21.6,12.1,0.5,Milan
2022-05-04,19.6,11.5,6.5,Milan
2022-05-05,20.0,10.6,15.0,Milan
2022-05-06,15.4,12.6,10.7,Milan
2022-05-07,20.5,11.9,2.3,Milan
2022-05-08,21.1,12.2,0.9,Milan
2022-05-09,24.6,11.9,0.0,Milan
2022-05-10,25.1,13.8,0.1,Milan
2022-05-11,27.1,13.7,0.0,Milan
2022-05-12,27.6,14.9,0.0,Milan
2022-05-13,26.9,14.4,0.0,Milan
2022-05-14,27.0,15.9,1.7,Milan
2022-05-15,28.5,16.3,0.9,Milan
2022-05-16,27.9,16.9,4.1,Milan
2022-05-17,31.0,15.6,0.0,Milan
2022-05-18,29.3,16.9,0.1,Milan
2022-05-19,27.7,17.9,0.2,Milan
2022-05-20,30.5,16.3,0.0,Milan
2022-05-21,32.2,17.5,0.0,Milan
2022-05-22,29.7,17.6,0.0,Milan
2022-05-23,28.6,18.5,0.0,Milan
2022-05-24,27.6,18.1,2.0,Milan
2022-05-25,24.9,17.1,10.9,Milan
2022-05-26,27.4,16.6,6.9,Milan
2022-05-27,29.8,19.0,0.0,Milan
2022-05-28,28.9,16.8,0.9,Milan
2022-05-29,19.9,12.9,6.7,Milan
2022-05-30,21.5,13.7,0.0,Milan
2022-05-31,24.0,14.1,0.8,Milan
2022-06-01,26.5,15.8,0.0,Milan
2022-06-02,29.4,16.9,0.0,Milan
2022-06-03,24.6,19.4,5.7,Milan
2022-06-04,29.0,16.6,0.0,Milan
2022-06-05,29.0,19.6,0.3,Milan
2022-06-06,29.8,16.3,0.0,Milan
2022-06-07,27.5,18.3,20.6,Milan
2022-06-08,27.1,16.7,4.2,Milan
2022-06-09,28.4,15.3,0.0,Milan
2022-06-10,29.6,17.5,0.0,Milan
2022-06-11,30.9,16.2,0.0,Milan
2022-06-12,32.0,18.8,0.0,Milan
2022-06-13,33.2,19.6,0.0,Milan
2022-06-14,30.5,21.8,0.0,Milan
2022-06-15,30.7,21.4,0.0,Milan
2022-06-16,34.5,20.5,0.1,Milan
2022-06-17,34.5,21.5,0.0,Milan
2022-06-18,33.1,23.5,0.0,Milan
2022-06-19,34.0,22.0,0.0,Milan
2022-06-20,34.2,22.0,0.0,Milan
2022-06-21,33.3,22.2,0.0,Milan
2022-06-22,27.5,19.5,5.1,Milan
2022-06-23,29.3,19.0,2.0,Milan
2022-06-24,28.8,17.6,3.7,Milan
2022-06-25,28.7,16.7,0.0,Milan
2022-06-26,31.9,19.1,0.0,Milan
2022-06-27,32.6,20.5,0.0,Milan
2022-06-28,28.0,21.0,5.0,Milan
2022-06-29,30.4,18.9,0.1,Milan
2022-06-30,30.8,20.5,0.0,Milan
2022-07-01,28.1,20.9,0.1,Milan
2022-07-02,33.8,20.4,0.0,Milan
